"","ID","int_rate"
"329",329,10.6739716666667
"330",330,9.24735
"331",331,16.5209116666667
"332",332,13.57523
"333",333,11.3740183333333
"334",334,10.1803616666667
"335",335,11.1845133333333
"336",336,7.89941
"337",337,13.5510883333333
"338",338,14.77334
"339",339,7.274645
"340",340,7.08381666666667
"341",341,14.0679666666667
"342",342,10.23376
"343",343,6.98999666666667
"344",344,10.3920433333333
"345",345,13.739915
"346",346,9.20329333333333
"347",347,11.8590366666667
"348",348,9.62418
"349",349,12.3731133333333
"350",350,13.073805
"351",351,6.95617666666667
"352",352,16.41297
"353",353,10.56248
"354",354,15.3012533333333
"355",355,12.3615833333333
"356",356,12.9692083333333
"357",357,14.1416033333333
"358",358,11.7272016666667
"359",359,16.75351
"360",360,17.4660766666667
"361",361,9.61796333333333
"362",362,13.673185
"363",363,16.4384333333333
"364",364,11.1670216666667
"365",365,8.48207333333333
"366",366,11.7179416666667
"367",367,9.02893833333333
"368",368,11.9503183333333
"369",369,12.6489766666667
"370",370,6.95641333333333
"371",371,13.857185
"372",372,13.43581
"373",373,12.29628
"374",374,14.0199183333333
"375",375,16.092115
"376",376,18.01071
"377",377,15.4113416666667
"378",378,10.5571883333333
"379",379,11.33326
"380",380,8.59126166666667
"381",381,16.1390733333333
"382",382,7.625175
"383",383,9.30005833333333
"384",384,11.582905
"385",385,17.5654166666667
"386",386,14.7339683333333
"387",387,15.3818666666667
"388",388,13.38516
"389",389,12.6311966666667
"390",390,10.03548
"391",391,13.37666
"392",392,9.68238
"393",393,8.10948833333333
"394",394,7.30422333333333
"395",395,8.84622166666666
"396",396,15.7163616666667
"397",397,8.47780833333333
"398",398,10.7204016666667
"399",399,9.09395666666666
"400",400,10.73151
"401",401,12.9538766666667
"402",402,10.4925683333333
"403",403,9.97969666666666
"404",404,16.9239183333333
"405",405,8.43976
"406",406,10.1175216666667
"407",407,14.14475
"408",408,10.99324
"409",409,17.32881
"410",410,13.4823866666667
"411",411,12.4745116666667
"412",412,7.72577333333333
"413",413,8.818245
"414",414,9.09030833333333
"415",415,7.39042666666667
"416",416,10.7172
"417",417,10.846935
"418",418,9.41341
"419",419,12.9279666666667
"420",420,9.11924
"421",421,13.3632733333333
"422",422,14.34763
"423",423,8.37511666666666
"424",424,14.967405
"425",425,7.02232333333333
"426",426,9.48036833333333
"427",427,14.2677966666667
"428",428,9.19749666666666
"429",429,11.3171966666667
"430",430,12.1155416666667
"431",431,9.59558166666666
"432",432,9.523775
"433",433,7.37240166666666
"434",434,8.09468166666667
"435",435,13.1688483333333
"436",436,8.92533166666667
"437",437,7.71362166666666
"438",438,6.995895
"439",439,15.1015033333333
"440",440,17.880055
"441",441,15.86267
"442",442,13.617705
"443",443,9.97805
"444",444,8.00267499999999
"445",445,14.2008666666667
"446",446,12.5968466666667
"447",447,14.91798
"448",448,9.53772833333332
"449",449,9.18555166666668
"450",450,18.8120083333333
"451",451,11.6975233333333
"452",452,13.43503
"453",453,10.0634533333333
"454",454,12.7008516666667
"455",455,14.5507383333333
"456",456,9.61401666666668
"457",457,15.0320933333333
"458",458,7.89667666666667
"459",459,15.4027483333333
"460",460,13.7638283333333
"461",461,11.3679283333333
"462",462,10.5494866666667
"463",463,11.73386
"464",464,13.7946033333333
"465",465,14.3400466666667
"466",466,12.6610833333333
"467",467,10.33346
"468",468,13.4412816666667
"469",469,10.27267
"470",470,14.03525
"471",471,8.14847833333333
"472",472,12.0019833333333
"473",473,11.671215
"474",474,11.5759983333333
"475",475,9.53448
"476",476,12.3425216666667
"477",477,13.5447583333333
"478",478,7.64817333333333
"479",479,16.4481783333333
"480",480,9.46311
"481",481,14.84357
"482",482,10.897265
"483",483,8.83824
"484",484,9.33701
"485",485,10.7340866666667
"486",486,8.47543
"487",487,10.6993533333333
"488",488,9.33640666666666
"489",489,13.4934233333333
"490",490,7.38467333333333
"491",491,12.3762333333333
"492",492,12.193535
"493",493,6.92778
"494",494,12.5311183333333
"495",495,7.22862666666667
"496",496,16.0987283333333
"497",497,8.421105
"498",498,7.57575833333333
"499",499,11.7266716666667
"500",500,11.33388
"501",501,7.77440166666666
"502",502,14.279245
"503",503,10.0686233333333
"504",504,9.20812666666667
"505",505,10.30652
"506",506,7.48269166666667
"507",507,8.24574666666666
"508",508,9.697345
"509",509,10.602195
"510",510,7.16745666666667
"511",511,13.1103533333333
"512",512,12.45808
"513",513,7.753555
"514",514,13.511685
"515",515,9.71555166666666
"516",516,14.4016483333333
"517",517,8.18119666666666
"518",518,12.44981
"519",519,10.0954516666667
"520",520,11.55448
"521",521,17.1914183333333
"522",522,11.886775
"523",523,7.18310333333333
"524",524,8.58440666666666
"525",525,9.99723666666668
"526",526,7.89258333333333
"527",527,9.65167166666666
"528",528,7.10971833333333
"529",529,12.3365933333333
"530",530,9.99620833333334
"531",531,7.50374166666667
"532",532,17.5880083333333
"533",533,12.43363
"534",534,12.7033733333333
"535",535,10.3650033333333
"536",536,6.99143666666667
"537",537,10.6875316666667
"538",538,9.18804499999999
"539",539,7.40125166666666
"540",540,14.6946066666667
"541",541,8.50639
"542",542,12.9274866666667
"543",543,16.439075
"544",544,11.8211683333333
"545",545,8.27410666666666
"546",546,7.29940833333333
"547",547,10.6096533333333
"548",548,15.828735
"549",549,16.96327
"550",550,7.72930333333333
"551",551,9.42548499999999
"552",552,10.2659433333333
"553",553,14.5121983333333
"554",554,13.9472883333333
"555",555,12.0009316666667
"556",556,14.0302
"557",557,12.8953833333333
"558",558,9.93737
"559",559,10.658585
"560",560,7.53182333333333
"561",561,10.3177066666667
"562",562,11.4859616666667
"563",563,7.28796833333333
"564",564,8.20206666666666
"565",565,10.6529516666667
"566",566,8.47544333333333
"567",567,12.193015
"568",568,12.2323966666667
"569",569,11.050235
"570",570,12.1380683333333
"571",571,11.0273233333333
"572",572,12.9195483333333
"573",573,14.2283433333333
"574",574,7.49463166666667
"575",575,14.95811
"576",576,12.1536833333333
"577",577,14.09169
"578",578,17.708685
"579",579,13.402555
"580",580,14.7383233333333
"581",581,10.664635
"582",582,9.07605833333333
"583",583,7.39010666666667
"584",584,12.388405
"585",585,7.86809333333333
"586",586,7.381635
"587",587,15.8033716666667
"588",588,6.90244833333333
"589",589,9.62752833333334
"590",590,10.8411283333333
"591",591,7.61227833333333
"592",592,8.079195
"593",593,8.95492333333333
"594",594,12.2551516666667
"595",595,9.94864833333332
"596",596,13.190235
"597",597,10.2101766666667
"598",598,10.966095
"599",599,13.5080716666667
"600",600,9.36920666666667
"601",601,8.618515
"602",602,15.9648033333333
"603",603,12.33804
"604",604,15.4080866666667
"605",605,11.47794
"606",606,14.9120883333333
"607",607,15.6951433333333
"608",608,14.6372366666667
"609",609,16.3821433333333
"610",610,11.00646
"611",611,7.47990166666666
"612",612,7.42965333333333
"613",613,7.04651166666667
"614",614,8.97345166666666
"615",615,12.385435
"616",616,9.43808666666667
"617",617,7.97897333333333
"618",618,7.01126
"619",619,12.015385
"620",620,7.59199333333333
"621",621,9.18674
"622",622,11.85946
"623",623,12.286465
"624",624,13.2243466666667
"625",625,12.24368
"626",626,11.1895133333333
"627",627,11.5186516666667
"628",628,8.17566333333334
"629",629,12.5178266666667
"630",630,12.287665
"631",631,7.07578833333333
"632",632,7.90580333333333
"633",633,13.9019966666667
"634",634,9.08911000000002
"635",635,11.9177633333333
"636",636,16.70496
"637",637,8.110765
"638",638,13.0841416666667
"639",639,15.4797466666667
"640",640,7.69954833333333
"641",641,11.126695
"642",642,11.912435
"643",643,13.2891966666667
"644",644,11.5461883333333
"645",645,9.874185
"646",646,9.64912
"647",647,15.2309666666667
"648",648,13.780395
"649",649,8.29809666666667
"650",650,13.8111633333333
"651",651,6.94646333333333
"652",652,9.52293
"653",653,11.7013683333333
"654",654,9.59689499999999
"655",655,14.1085766666667
"656",656,8.05650833333333
"657",657,9.72503833333333
"658",658,10.34573
"659",659,8.12778833333333
"660",660,9.363855
"661",661,20.331155
"662",662,7.60686
"663",663,11.3099333333333
"664",664,16.7784116666667
"665",665,15.0191016666667
"666",666,8.06948833333333
"667",667,14.8874683333333
"668",668,11.7458333333333
"669",669,7.78219333333334
"670",670,11.9303866666667
"671",671,17.5226033333333
"672",672,11.876945
"673",673,8.97002
"674",674,13.216655
"675",675,10.4079933333333
"676",676,8.97562333333333
"677",677,15.0141983333333
"678",678,12.1949216666667
"679",679,8.95434499999999
"680",680,11.535595
"681",681,11.0417733333333
"682",682,11.9417716666667
"683",683,10.8118833333333
"684",684,10.3110416666667
"685",685,7.78974666666667
"686",686,13.8083633333333
"687",687,7.88877833333333
"688",688,9.10976833333333
"689",689,9.21586666666666
"690",690,11.8034
"691",691,12.6350483333333
"692",692,9.42861333333333
"693",693,7.30106166666666
"694",694,9.80108000000001
"695",695,11.52209
"696",696,10.5499483333333
"697",697,11.8745116666667
"698",698,14.4253333333333
"699",699,14.5622033333333
"700",700,10.1100616666667
"701",701,12.2279766666667
"702",702,11.4644716666667
"703",703,9.57520333333333
"704",704,10.3967733333333
"705",705,11.253115
"706",706,7.620905
"707",707,7.59902166666666
"708",708,13.4858433333333
"709",709,10.122435
"710",710,7.44612666666667
"711",711,18.8867133333333
"712",712,15.56926
"713",713,7.87416166666666
"714",714,14.1657583333333
"715",715,9.61229
"716",716,7.65540666666666
"717",717,7.88333166666667
"718",718,8.05760666666667
"719",719,14.5665066666667
"720",720,8.702505
"721",721,9.26172166666666
"722",722,14.78302
"723",723,11.815205
"724",724,11.3261616666667
"725",725,16.7335216666667
"726",726,10.4278983333333
"727",727,11.69253
"728",728,9.34053833333333
"729",729,13.7112783333333
"730",730,13.4241283333333
"731",731,7.36745333333333
"732",732,7.01774833333333
"733",733,7.29381166666666
"734",734,8.97712999999999
"735",735,8.38871166666666
"736",736,8.81798333333334
"737",737,12.5060133333333
"738",738,14.061345
"739",739,8.38750166666666
"740",740,10.6311233333333
"741",741,17.018025
"742",742,8.7801
"743",743,9.02209833333335
"744",744,15.2919166666667
"745",745,12.3683566666667
"746",746,8.16107833333333
"747",747,6.95478666666667
"748",748,9.41325499999999
"749",749,12.1036566666667
"750",750,9.77482999999999
"751",751,8.33914833333333
"752",752,10.5717266666667
"753",753,7.96083166666666
"754",754,10.21773
"755",755,9.70895833333333
"756",756,13.5740683333333
"757",757,10.51024
"758",758,16.150115
"759",759,12.9161866666667
"760",760,7.89748166666666
"761",761,10.2118483333333
"762",762,10.880565
"763",763,8.752675
"764",764,14.37731
"765",765,8.40626999999999
"766",766,11.42255
"767",767,8.05069999999999
"768",768,9.39798500000001
"769",769,9.58321166666668
"770",770,9.88887
"771",771,7.14725833333333
"772",772,12.0444666666667
"773",773,10.131155
"774",774,14.2278416666667
"775",775,6.94714
"776",776,11.1460033333333
"777",777,8.65187666666666
"778",778,6.62546666666667
"779",779,14.4684916666667
"780",780,13.6600183333333
"781",781,12.4014116666667
"782",782,8.31180833333334
"783",783,13.5389066666667
"784",784,7.23061833333333
"785",785,8.30448333333333
"786",786,13.0747016666667
"787",787,8.7018
"788",788,7.74956666666666
"789",789,8.10877
"790",790,12.2991716666667
"791",791,10.175595
"792",792,6.96453
"793",793,10.5387266666667
"794",794,12.2380083333333
"795",795,7.44765666666666
"796",796,7.37729333333333
"797",797,12.12327
"798",798,8.17893333333333
"799",799,7.277915
"800",800,10.0315866666667
"801",801,10.6553033333333
"802",802,12.2261966666667
"803",803,15.346705
"804",804,11.633155
"805",805,8.603425
"806",806,15.2521516666667
"807",807,10.9683083333333
"808",808,11.6317316666667
"809",809,9.69404666666667
"810",810,15.874085
"811",811,11.0804916666667
"812",812,8.9429
"813",813,11.6397566666667
"814",814,13.5383016666667
"815",815,14.6611583333333
"816",816,10.6798866666667
"817",817,8.83794666666667
"818",818,7.10453333333333
"819",819,14.2449683333333
"820",820,14.794205
"821",821,9.00674166666667
"822",822,9.79342333333335
"823",823,16.5079533333333
"824",824,8.00785833333333
"825",825,8.41636333333333
"826",826,10.816135
"827",827,10.4532583333333
"828",828,10.675235
"829",829,8.219265
"830",830,11.3373533333333
"831",831,13.49201
"832",832,11.4290833333333
"833",833,10.9167666666667
"834",834,9.07083
"835",835,13.4694533333333
"836",836,12.007805
"837",837,11.809295
"838",838,15.907275
"839",839,9.20891333333333
"840",840,8.16141333333333
"841",841,11.048705
"842",842,9.52735999999999
"843",843,7.71982
"844",844,9.27789666666667
"845",845,15.5706416666667
"846",846,11.0347733333333
"847",847,8.20215666666666
"848",848,9.82547000000002
"849",849,7.95608833333334
"850",850,7.32824
"851",851,12.45096
"852",852,8.49222666666667
"853",853,7.27571
"854",854,12.0479283333333
"855",855,13.663065
"856",856,13.9907083333333
"857",857,7.26844
"858",858,15.74236
"859",859,8.36745833333333
"860",860,11.1291
"861",861,6.83617166666666
"862",862,10.8475916666667
"863",863,12.7162216666667
"864",864,12.1719016666667
"865",865,9.309535
"866",866,10.4652266666667
"867",867,11.1256483333333
"868",868,10.4030716666667
"869",869,15.3269233333333
"870",870,8.22685833333333
"871",871,13.6086916666667
"872",872,8.19200666666666
"873",873,7.63339666666666
"874",874,11.3671966666667
"875",875,7.34985
"876",876,8.25546833333333
"877",877,11.2633566666667
"878",878,8.89060833333333
"879",879,9.130345
"880",880,10.5118016666667
"881",881,11.523295
"882",882,10.6710766666667
"883",883,9.243055
"884",884,15.4656516666667
"885",885,15.6404633333333
"886",886,12.7541383333333
"887",887,9.34659333333333
"888",888,13.6984966666667
"889",889,15.9620666666667
"890",890,8.12029833333333
"891",891,8.46102333333333
"892",892,11.860645
"893",893,10.4816883333333
"894",894,10.409575
"895",895,17.63581
"896",896,11.6271883333333
"897",897,8.038995
"898",898,7.03792166666667
"899",899,8.35285166666666
"900",900,8.78505833333333
"901",901,12.4496433333333
"902",902,13.2655883333333
"903",903,9.38387
"904",904,7.55874166666666
"905",905,11.6218983333333
"906",906,12.76321
"907",907,7.13645333333333
"908",908,8.39737666666666
"909",909,13.3316133333333
"910",910,15.09378
"911",911,11.89637
"912",912,9.53216500000001
"913",913,15.5989666666667
"914",914,11.7964783333333
"915",915,9.16120166666667
"916",916,8.67349333333333
"917",917,6.92486666666667
"918",918,10.5404283333333
"919",919,13.656735
"920",920,7.72864666666667
"921",921,8.17729666666666
"922",922,12.580635
"923",923,11.710965
"924",924,8.13654166666667
"925",925,7.88359666666666
"926",926,7.74347833333333
"927",927,7.45159666666667
"928",928,6.95186
"929",929,6.63396833333333
"930",930,13.9020483333333
"931",931,8.325525
"932",932,8.11124
"933",933,15.0454083333333
"934",934,10.0973966666667
"935",935,10.623995
"936",936,10.6360733333333
"937",937,11.1239566666667
"938",938,8.98628
"939",939,8.008665
"940",940,8.61104666666667
"941",941,7.915225
"942",942,9.22397833333333
"943",943,9.65121666666666
"944",944,7.501995
"945",945,14.6158016666667
"946",946,12.2918033333333
"947",947,9.32405166666667
"948",948,10.82124
"949",949,10.0033816666667
"950",950,12.8746933333333
"951",951,12.3590483333333
"952",952,7.48526833333333
"953",953,16.4966083333333
"954",954,10.6489083333333
"955",955,11.7223333333333
"956",956,6.903605
"957",957,9.76844666666666
"958",958,15.2027783333333
"959",959,13.71394
"960",960,11.7247516666667
"961",961,11.1371683333333
"962",962,11.80127
"963",963,11.45756
"964",964,9.1832
"965",965,14.880545
"966",966,7.195265
"967",967,8.15200166666667
"968",968,7.59372
"969",969,8.579175
"970",970,10.4375933333333
"971",971,10.1314916666667
"972",972,13.533635
"973",973,14.4946
"974",974,15.2293833333333
"975",975,10.212835
"976",976,17.6794266666667
"977",977,7.65170166666666
"978",978,12.716545
"979",979,11.2824633333333
"980",980,12.773035
"981",981,8.46704
"982",982,12.08911
"983",983,15.4549066666667
"984",984,7.62024666666667
"985",985,9.37817833333333
"986",986,9.30328833333335
"987",987,10.5911966666667
"988",988,12.1227766666667
"989",989,8.79185999999999
"990",990,17.8217966666667
"991",991,13.201645
"992",992,7.74255999999999
"993",993,12.929785
"994",994,8.86604333333333
"995",995,7.22618166666667
"996",996,7.62250833333334
"997",997,13.750825
"998",998,13.3012366666667
"999",999,10.9914483333333
"1000",1000,6.98371833333334
"1001",1001,19.8992616666667
"1002",1002,10.574925
"1003",1003,12.5041733333333
"1004",1004,15.5337166666667
"1005",1005,12.9881333333333
"1006",1006,17.1487516666667
"1007",1007,12.4311166666667
"1008",1008,8.52047166666667
"1009",1009,14.3761233333333
"1010",1010,7.70267833333333
"1011",1011,13.8235616666667
"1012",1012,13.0356933333333
"1013",1013,10.2285283333333
"1014",1014,17.223525
"1015",1015,9.76456
"1016",1016,7.20996666666667
"1017",1017,13.4411833333333
"1018",1018,11.0839533333333
"1019",1019,13.257325
"1020",1020,12.7233983333333
"1021",1021,7.99729166666666
"1022",1022,11.64378
"1023",1023,10.47303
"1024",1024,10.5251783333333
"1025",1025,8.68317166666667
"1026",1026,7.38646333333333
"1027",1027,7.86342666666667
"1028",1028,14.20708
"1029",1029,7.66821166666666
"1030",1030,11.0045816666667
"1031",1031,12.7692433333333
"1032",1032,7.39004666666667
"1033",1033,8.50113333333333
"1034",1034,12.5075183333333
"1035",1035,8.11038166666666
"1036",1036,9.16877333333334
"1037",1037,9.14162833333333
"1038",1038,13.8830716666667
"1039",1039,9.48998666666667
"1040",1040,13.7666566666667
"1041",1041,13.640575
"1042",1042,12.6335366666667
"1043",1043,12.9539283333333
"1044",1044,7.10170166666667
"1045",1045,8.28038999999999
"1046",1046,8.886795
"1047",1047,7.77821166666666
"1048",1048,12.28434
"1049",1049,16.3937316666667
"1050",1050,11.9401766666667
"1051",1051,7.54432166666667
"1052",1052,17.6274466666667
"1053",1053,12.885675
"1054",1054,14.7816216666667
"1055",1055,15.6990916666667
"1056",1056,14.7914
"1057",1057,9.737495
"1058",1058,11.3350033333333
"1059",1059,13.3050583333333
"1060",1060,14.508525
"1061",1061,17.33519
"1062",1062,13.1196383333333
"1063",1063,8.47882833333333
"1064",1064,8.95781666666667
"1065",1065,8.34881666666666
"1066",1066,11.942075
"1067",1067,10.643475
"1068",1068,10.3098966666667
"1069",1069,8.71450499999999
"1070",1070,11.2150033333333
"1071",1071,13.607285
"1072",1072,18.237405
"1073",1073,14.4321216666667
"1074",1074,11.8450933333333
"1075",1075,10.5087733333333
"1076",1076,13.8850616666667
"1077",1077,9.94850833333333
"1078",1078,8.33995666666667
"1079",1079,14.107145
"1080",1080,16.4147083333333
"1081",1081,12.9943683333333
"1082",1082,8.62589666666666
"1083",1083,14.7885183333333
"1084",1084,10.9276266666667
"1085",1085,13.5336283333333
"1086",1086,9.54589666666667
"1087",1087,13.1200333333333
"1088",1088,9.58325166666665
"1089",1089,15.1352883333333
"1090",1090,13.2526033333333
"1091",1091,12.94576
"1092",1092,8.19799666666667
"1093",1093,7.48227166666667
"1094",1094,7.135105
"1095",1095,13.2045066666667
"1096",1096,11.3678466666667
"1097",1097,10.2835033333333
"1098",1098,7.28279
"1099",1099,12.7862516666667
"1100",1100,17.8206616666667
"1101",1101,15.3087716666667
"1102",1102,9.63622333333333
"1103",1103,16.1113166666667
"1104",1104,10.432365
"1105",1105,7.53080333333333
"1106",1106,16.4655266666667
"1107",1107,11.1085616666667
"1108",1108,14.021
"1109",1109,11.2101816666667
"1110",1110,14.2189566666667
"1111",1111,16.27875
"1112",1112,14.197515
"1113",1113,11.7643633333333
"1114",1114,17.3674066666667
"1115",1115,14.9119216666667
"1116",1116,10.9007966666667
"1117",1117,13.85644
"1118",1118,13.857075
"1119",1119,18.4766383333333
"1120",1120,16.2623
"1121",1121,8.79213999999999
"1122",1122,7.75575
"1123",1123,12.6409266666667
"1124",1124,12.259795
"1125",1125,6.90179333333333
"1126",1126,16.12075
"1127",1127,15.6104166666667
"1128",1128,11.65071
"1129",1129,13.6252016666667
"1130",1130,14.8264766666667
"1131",1131,12.068745
"1132",1132,6.77046
"1133",1133,14.81308
"1134",1134,17.0881633333333
"1135",1135,7.46814833333333
"1136",1136,14.10199
"1137",1137,12.478205
"1138",1138,14.9808333333333
"1139",1139,11.2581983333333
